class,id,text
notsarc,1499,"i've spoken favorably of religious believers who stand up for gay rights against a tyrannical version of christianity. what more do you want? blood? look, i disagree with the entire concept of religion. my view is that when religious believers support something that's right, they do it despite their religion, because it makes sense to them on the basis of humanitarian instincts, not religious ones. maybe sometimes their religion coincides with humanitarianism. all i can say to that is i wish it would do it more often than it does in practice!"
notsarc,1500,"so you get to whine and moan and complain (lie) that i didn't address your points, then when i challenge you to support your points against my counterarguments, you say that you don't need to. you're a hypocrite, archie.  ignore it? bhbcu64 made a valid point and made significant elaborations. the only responses we've seen are 'you're wrong' with no explanation, and two 'why does this follow?'s, apparently due to ignorance of that pesky little thing called law."
notsarc,1501,"good questions. its not a condition, i don't agree.  jesus doesn't open the lock to the pearly-gates for some people, he is the gate. do you see what i mean? that's what he said, 'i am the way... no one comes to the father except through me'. i think its like saying you shouldn't put conditions on the way into a house, you should be able to walk in from any spot - and saying that having to go through the door is a condition. why would people not choose heaven? its a hard road."
notsarc,1502,"this is rather naive. who would willing condemn themselves to hell? many people commit sins regardless of the punishment. here's a little conversation to save time... i understand texas has the death penalty. are there any muders still going on? yes. why? who would condemn themselves to death? some people don't think they're going to get caught. they don't want to die themselves, but they just plain think what they do, they can get away with."
notsarc,1503,"anyway..... back to the topic at hand. will you sign the nogaymarriage petition? it has gained significant momentum in the past month.  there are now over 1 million people who have signed it. as well, there are now 38 states that have banned gay marriage within their borders. all that would be needed in addition to these 38 states ratifying the amendment within their state would be the approval of 2/3 of congress. send a message to congress. sign the petition.... emoticonxgood"
notsarc,1504,"of course i know that i could be wrong but i would have to be proven wrong through rational arguement, not just claims. have you ever stopped to think that perhaps you could be wrong? either way, we already discussed this issue of whether people can have opinions about abortion law. perhaps you are having a 'senior moment' and don't remember our discussion. i really don't feel like repeating this whole discussion all over again for your benefit. indeed, you do seem to repeat your questions quite often. if you don't like someone's answer, don't just repeat the question - address their answer. if you don't remember our discussion, it started pretty much around post #861. unless you have something new to say that we didn't already discuss, then i think we pretty much covered it and left it at a disagreement."
notsarc,1505,"because it shows that your data is not absolute, and that there is supporting evidence for both sides? it also stops you justifiably saying things like... the data speaks for itself. in america, guns save more lives than are taken by them. fact. did you know that in the uk, i am statistically at least twice less likely to be killed than you? fact. it works both ways..."
notsarc,1506,"[quote=jo bennett;314232]stabbing yourself is not ok, but that doesn't mean it should be illegal. i'm not even going to bother with your non-sequitor, but i imagine plenty of alcohol manufacturers enjoy the occasional drink. these are mostly caused by illegal guns. you can't outlaw something thats already illegal. i highly doubt this. how can a gun be illegal when it used to be legal? most illegal guns are bought off the black market."
notsarc,1507,"no? i've looked up your name, and once separated from the historical galileo figure, yours seems to be exclusively on boards talking about gun control, and you always seem to be using the actions of criminals as grounds for calling for evermore gun control."
notsarc,1508,"so you're admitting that this law will worsen some childrens lives? so lets say they feared violence? do you think it is right for them to face their potential abusers and tell them something they don't want to tell? my point exactly. the first one said plenty. there is nothing wrong with the second. what sources that parents or children may face great bodily harm or injury if this law were not enacted have you provided? in order to pass a law, you need a little more than 'there has been little problems so far'. who is it significantly benefiting and why? oh, god forbid my argument be evolutionary and logical emoticonxrolleyes."
notsarc,1509,"i think you're missing the point. why would you want to keep people under control? to prevent them from harming other people. the men who created the commandments and the bible i believe had good intentions. they wanted to give people a reason to live their lives well, and the bible was the best and most intelligent thinking of the time (not modern, ancient). it was a good idea, however people started looking past the 'love thy neighbor' stuff and started focusing on unimportant things like homosexuality and abortion. so, my question is why is homosexuality a sin?"
notsarc,1510,"how does this change the fact that it was a defeat? guns had an effect, i don't doubt that they would - but not enough. i was using a tactic known as 'using omega's own arguments against himself'. i think that a gun ban would have a drastic effect on gun ownership levels. you have often disagreed. i'm just pointing out it's logically inconsistent for you to maintain both arguments."
notsarc,1511,"nope. dead serious. life is hard.  none. how about you? none. how about you? i have a lot more than 3 sets. how often...dont know how to count that. the service comes on tuesdays and thursdays. now....the question that actually matters (as opposed to the above that are just silly). how many decisions have i made that were so bad that they left me homeless, destitute, and with only 3 sets of clothing? none. how about you?  excellent bit of misdirection."
notsarc,1512,"i agree that his motivation for believing as he does is self serving, but is that any reason to abandon capitalism for a welfare state mentality? well, i guess if ones motivation is based in selfishness, it would be their reason. sorry, i answered my own question. emoticonxwow emoticonxgood"
notsarc,1513,"good question.  let us say that dawkins is my teacher.  in the ben stien interview , dawkins said that evolution is fact, as much of a fact, as we can know anything to be a fact... ok?!?! dawkins also says that we do not know how life originates from inornanic, nonliving compounds and he says, that, he doesn't know and no one else does either. ok!!?! well i do not accept that as an explanation - so - i guess i am not blindly following this irrational line of logic. i would have to say that - i am not being 'indoctinated'. at the same time, dawkins has nothing to teach me so i guess i am not being 'educated' either. hmmm. i guess i would have to say that in this case i am - neither."
notsarc,1514,"the scientificly proven fact that the baby has unique human dna from the moment of conception is not by my  authority.  how else would we define someone as a person? i can see alot of flaws in determining a persons rights by their size, color or level of independence."
notsarc,1515,"so who should make the choice in the scenario you propose? for me, it must always and forever be the woman. btw, why is it in your example that the man is not the one who refused to use birth control? in any case, i do not want the nanny state involved in the most intimate choice a woman will ever have to make. btw, who is simone?"
notsarc,1516,"simple answer? dc has a lot less budget than the usa government. more complex answer? just looking at the commuters, there are over 400,000 people that come to work in dc every day (see link in my last post). making the preposterous assumption that they all come in at a constant flow, just looking at 400,000 of them and assuming that you would only check them coming in, that's ~4.6 people admitted per second for every second of the working week. good luck with that. good luck with convincing people that it's constitutional, as well - airports get away with it, but only because there is such a (largely unfounded) fear of death by terrorist that they can get away with something which is constitutionally shady. a quick search gave me two relevant results almost immediately."
notsarc,1517,"well can you point to an instance, either in canada or the united kingdom, where the government mandated firearm registries have been instrumental in solving any number of vicious and felonious crimes? i'm not talking about catching people who let their registration lapse, or those who told their spouses about the location of their gun locker keys, i'm talking about serious crimes like murder and robbery and others. can you provide us with any evidence that would point to how the registries have helped solve any such happenings?"
notsarc,1518,"we are not talking about genesis as a story are we? we are talking about bilbical creation. you really are thick arent you? i know there are religious people, deeply and otherwise who accept the story of genesis as a story but that has no relevance to the thread. undisputable is only stupid because you cant provide it. certainly not as comprehensively as the aristotlian view of the universe was disproved. the horse evolution thread was fine...you have showed a little horse turning into a big horse and not one species actually evolving into another distinct species but i'll give you the benefit of the doubt. now show exactly how life originated and you're home and dry."
notsarc,1519,"how did you private insurer determine the coverage in your plan? do they ever make case-by-case determinations not to cover something? i strongly urge you not only to read the house bill and the upcoming senate bill, but also to read your own health insurance plan, in detail, fine print and all, as well as to look into their record of denying claims. it's one of those things that most people don't realize is a problem until it affects them directly, at which point it's too late."
notsarc,1520,how would a person like you explain a civil right? it has always been a right enshrined in the constitution against all infringement from without or within by any government. is that slow enough for you? too complex and complicated? cops have no duty to protect you so good luck on your own old chap :)
notsarc,1521,"once again when is my life, what i do, and who i love, who i marry, any more thier business then theirs is to me? you still haven't answered my question. why do they get a say in my life yet i don't get the same say in their lives? anyone who wants to but into other peoples lives in the way these religious xxxxxx are is just cruel and evil. it is my life my family not theirs. they get theirs yet try and stop me from having mine that is unjust. you are defending an unjust system."
notsarc,1522,"in your opinion symbiote, is it proper or not to simply assume that self avowed racists who join racist groups with well known and advertised racist agendas are exactly what they claim to be? i mean, some things just go without saying since the people themselves declare their hatred and animosity toward those who are different from themselves. it seems ridiculous to me to assert that even avowed racists can't be proven to be what they claim to be. and why isn't racism evil? how can you say it isn't wrong or bad in and of itself? i don't understand how you can say that."
notsarc,1523,"the government has no business invading into the private, legal activities of two individuals. and how is requirement able to defeat straw purchasers? if you don't feel comfortable making the sale, don't make it. it's as simple as that."
notsarc,1524,does the military have a position on this or have any data to show it helps or hurts something? really that is what it should come down to.
notsarc,1525,"quote: originally posted by doc jones  i don't have to 'guess again'. i posted barrett's letters and they haven't changed.  did you read the letters? he excluded kalifornia, not border states for their banning the .50 cal. in your state. prove ronnie barrett is selling or repairing leo .50 calibers in kalifornia. with such assuredness, surely you have evidence to back up that mockingbird mouth? :)"
notsarc,1526,"if you loved everyone so much, why would you insist on your own son being tortured and killed ?  why would you need substitution sacrifice if you are the one making the rule? it doesn't make sense one lick."
notsarc,1527,"originally posted by easyrider  would they have died for a lie, if christ were not resurrected? not likely. like i said, i doubt that very much."
notsarc,1528,"that's the finals tournament. are you being deliberately obtuse? there are qualifying rounds that eliminate many teams before the finals competition. you will notice, therefore, that neither scotland, wales nor northern ireland are involved in the finals competition, though you can be assured that they participated vigorously in the qualifying rounds. 2010 fifa world cup qualification - wikipedia, the free encyclopedia 204 teams entered the most recent qualification competitions."
notsarc,1529,"world population above 'equilibrium'? hardly. i don`t even think there is an equilibrium to find. how would that work? is it based on food production? because if that`s the case, we are currently not even close to utilising the food production to max. resource depletion? because if that`s the case, we are constantly discovering new ways to use and create materials. the destruction of our enviroment? that is not even closely related to population (but rather consumption of certain goods)"
sarc,1530,"Maybe you need to take a hard look at where your rights start infringing on the rights of others. A pretty good case? Dream on. Sure, you have the rigth to take the morning after pill. you do not have the right to force another individual to sell you that"
sarc,1531,"Then why do you call a politican who ran such measures liberal? OH yes, it's because you're a republican and you're not a conservative at all."
sarc,1532,"Spanking doesn't teach children to defend themselves against violence. It teaches them the exact opposite because they are forced to submit to these acts of violence *and* they are told it's being done out of love. Do you ever wonder what conditions some women and men to accept violence from their partner? Do you ever wonder how they could not recognize it as abuse? I'll give you three guesses. Different personalites process and categorize information in different ways. Unfortunately for many children, this is one of them. :( And unfortunately I'm speaking from experience."
sarc,1533,"WOW this seems to be an attitude of controlling womens sex lives by banning abortion.So forcing women to have children she doesn't want, his her version of the scarlet letter? Having children is selfish BTW.(from an evolutionary standoint). The rest of your post is pure overly emotional rhetoric.I highly doubt anyone who is seeking an abortion would even take you moral opinion of them seriously. emoticonXAngel"
sarc,1534,"so steeeeve, how long have you supported the confiscation of all privately held firearm in the us?  c'mon, you know you want to.emoticonxkillemoticonxclown some gun-grabbing anti-constitutionalists wear a rather convincing disguise."
sarc,1535,do you actually believe that? do you have any evidence? complaining is practically the national passtime here.
sarc,1536,"best i recall, there were more than 35,000 watchers that day on scotus blog and all voted that the court would find an individual right to kba. what all of you should be concerened about is the increase in government without article 1, section 8 approval. you must think this is a wrestling match and you are merely cheering for your favorite bad guy in the pink mask? that is the same guy you will probably meet to come and take your family away on the rr car some dark night. that constitution was written to limit the power of government and leave rights of the people alone. through history once those limits of power are breached then the democide begins. you must think you are doing something nobel?"
sarc,1537,"aye, 'at they did and it was quite plain that they were priviledges and immunities of the people only. the packing of scotus by lincoln and later by liberal roosevelt and his hand picked crooks caused a great deal of confusion. about the same old, same old is going on now but it appears that this one may be in a great deal of difficulty? ha, ha, ha. ma, ma, where's pa? gone to the white house ha,ha, ha.(only a texan would understand that)"
sarc,1538,"feel like taking another frustration break? i already informed you that scientists (including evolutionists) have no reason to make stuff up. secondly, you say that as if there is no evidence for evolution, but there actually is. have you bothered to look at this evidence? a written article is the base for the evidence for evolution, because a peer reviewed article entails research and testing. once reviewed and accepted by the scientific community, that evidence is easily defendable for supporting evolution by just about anyone who pays attention. so stop making empty claims, and tell us two things: 1, what is your evidence against evolution and 2, what is your evidence to support id?"
sarc,1539,"and taking a stand against the wickedness of religion isn't either. one difference however is we whom do don't base our motivation and reasoning on myths and fairy tales. oh please... grow up. can't you let go about what other people do and just live your own life? i suppose not because your own life must be so miserable and stale you feel you need to butt heads with anyone who has a slightly more enjoyable life than you do. lol. who are you? the westboro jimmy cricket? i love how you toss in politics that your side can do no wrong, and is incapable of it until black bold letter stare back at you in the paper saying just how messed up and hypocritical you on the fringe right truly are."
sarc,1540,"oooooh, kind of like the nyt, huffpo, brady bunch, and vpc and the commie computer teacher, lambert in australia? you would be better off disputing the content and actual logging of events...if you could. emoticonxgood"
sarc,1541,"uh. no. that isn't what he said. why do you misrepresent what he said? why are you lying so much? every time you lie like that, jesus kills a kitten."
sarc,1542,i cannot state that a group has a culture of violence and theft because my government taxes and makes war? you have got to be about 12 years old lol go and talk to your mum about it..
sarc,1543,"behavior dictates risk. some practices are 'more risky' than others. but to say gays are more prone to hiv infection, suggest that heterosexuals are immune, or less prone...which is factually false. role models?? what are you talking about? you don't even know.  old camp fruits? you've lost the little mind that you had.  your daddy is more of an 'old camp fruit', than i ever could be, girlfriend.  and i'm in a monogamous marriage for the past 10 years. i need no announcements. you?"
sarc,1544,"are you illiterate or just stupid? when you try to use biblical passages dishonestly and out of context in order to convince people that god would favor an economy without social programs when, in fact, the exact opposite is clearly true, then you have perverted the word of god in the service of selfishness and greed. this aint hard."
sarc,1545,"in the video, it asks 'will the jobs make their lives better or worse', why would they take the job if they thought it would make their life worse trebor? it then goes on to explain that the reason they can't form labour unions is the wonderful communist party. yes trebor, you've really hit me hard here ;) second article: 'according to the state media, they were beaten by guards and kept from escaping by dogs.' = forced labour = slavery. forced labour != low wage labour."
sarc,1546,"i have no reason to believe it's false, and reason to believe it is true. relax ladies and gentlemen, that test of the find-a-cook system passed with flying colours. you're having trouble understanding english again, maybe you should hire a translator? if it is not a crime then it cannot be an accusation, and is likely a fact."
sarc,1547,"'force our beliefs'? did we kick down some people's doors or something? you're quite deranged, you know. if i as a christian, with other folks like me, decide to vote to outlaw gay marriage, and we prevail, then that's constitutional. and if we have enough votes we can even legally do an amendment to the constitution declaring gay sex illegal in america. that would be constitutional also. the taliban doesn't like people voting and will instill their beliefs by force, not be ballot. and that's where your thinking is deranged. and dan savage is a hypocrite and is also deranged. that would be chapter 1 of romans for the sodomites to review."
sarc,1548,"apparently you need to read up on up-to-date cases of fetus viability and premature birth success statistics. that's right, and she does it after the baby is born by caring for it as well. so? i guess you'd also be in favor of it being legal for a mother to not allow her baby to live because she has to care for it after it's born too, with that reasoning. there are many, many women in the pro-life movement. my wife is one of them and she is a lot more passionate about it than i am. (trust me, you don't want to be in a room with her after you've killed a baby!) if you think this is a men versus women issue, you are sadly mistaken."
sarc,1549,i am looking for you to recognize that a pregnancy can't successfully happen without addressing the circumstances of the mother - whatever those may be. you can dismiss everything but health/life of the mother but i can pretty damned well assure you she won't. and whether you like it or not - the pregnancy can't succeed without her. get it? she is not a barbie you can bend to your will with law. do you see her? do you recognize that babies grow and live inside women? address all her issues or you will fail in your endeavors. oh - and i don't require your sympathy - my life is great.
sarc,1550,"by your logic, do i have to be a murdered to understand that murder is wrong? this 'walk a mile in my sandals' stuff is just bs. i don't have to be a woman to view abortion as not being moral."
sarc,1551,i think your right big orn and that is what i was thinking... do you think your level of bitterness has something to do with quality of life? i guess the glass is half empty for those....
sarc,1552,is it a new definition of 'control' that is needed? i was thinking maybe my definition of 'freedom' was outdated.
sarc,1553,"ok to lie?? no. having people preaching 'the evolution of species from a cell to every living creature and plant life on earth', and tell me 'its darwin's origin of species, you should try reading it sometime', after i had just presented them an entire paragraph from hitler's meine kempf - entertaining! having your beloved talkorigins crew flunk the test straight-up as they were asked, 'who said the following, _________, hitler or darwin?', while going a whopping 0-3 for a revealing score of zero............ ...............priceless!!!!!!!!!!!!!!!!!!!!!"
sarc,1554,"what are you talking about?!?! the constitution was written in the late 1700's we have to go by thier meaning not a modern interpretation, this is most silly. as for your quote on adams i do not see how that even remotley applies to this discussion... care to expound?"
sarc,1555,"there is much evidence of long-term relationships for gay couples(that do last more than five years)... http://sfgate.com/cgi-bin/article.cg...ng1h59r5q1.dtl http://www.usatoday.com/money/perfi/...-seniors_x.htm http://www.usc.edu/isd/archives/onei...alecouple.html http://www.abc.net.au/correspondents...4/s1065302.htm being gay is not an illness, so it cannot be cured. that is not true, as joe pointed out, and has been pointed out over and over again in this forum. sounds like a closet case trying to convince himself to be straight, or a guy who expects every woman to want him. therefore what we are talking about, doesn't exist? give me a break."
sarc,1556,"bitm (or whomever), are u sure that you weren't banned because you were caught blatantly lying? cause that seems pretty actionable to me. and welcome back broker! we've missed you're sensible conservativism!"
sarc,1557,"yes, how silly of me to debate him on 'points'. i should debate him on .... what? and here you are again criticising one side, and not the other. he was insulting; you remained stony silent. because he denies that darwin ever used it. darwin did. small point but he entered into all sorts of highly spurious rationales rather than accepting this point (again you were stony silent on this) what is evolution? what is evidence? well that would be a first time. but why ask now, after several days, after he's gone by the wayside, after he made the claim again and again and again? you made no statement while he was claiming this false claim? why your sudden interest in digging all posts i've responded too?"
sarc,1558,"i agree, let him rest in peace. however... this disgusts me! how can you say his good deeds outweigh his anti-gay sentiments? i could pass out money and food to the poor and homeless, cure cancer, invent the longer lasting lightbulb, and run around shouting racial slurs at blacks while fighting to take away their rights. but hey, at least the good that i did outweighs the last part right? it's not like i am the grand-dragon of the klan right? sure, intolerance and bigotry are ok as long as you do good things to outweigh them. emoticonxrolleyes i am certainly not trying to spit on his grave...but 5 good acts do not erase 1 bad act. oppresion against anyone is not a christian value...or so i heard."
sarc,1559,i will ask you yet again who these nefarious 'gay lobbist' are that you continually refer to? how do you define 'lobbist'. merriam-webster on line dictionary http://www.m-w.com/cgi-bin/dictionary?va=lobbyists are you not yourself a 'lobbyist'? many times one thinks of a lobbyist as one who is paid to present a particular point of view. with that in mind: 1) are you receiving wages during the time you spend reading and posting on this forum? i am not. 2) is the person or organization paying you those wages aware of the nature your activities here in this forum? 3) does the person or organization paying you those wages advocate the nature of your opinions and activities expressed here in this forum? 3) are you using equipment or facilities provided by some other person or organization to read and make postings here?
sarc,1560,what extra weight? emoticonxconfused of course there are exceptions to every rule as far as women go........
sarc,1561,"or get a hybrid. or carpool.  but it is quite impossible to reason financially with one who holds the most idiotic of fisical ideas.  it still amuses me that vor thinks a cd during low inflation is a good idea. hey, why is it that vor has cowardly fled from virtually every argument i met him in? btw vor, everytime you say something that is just financially idiotic, i'm going to bring up the cd comment."
sarc,1562,"yes, yes, im completely asinine. how does that improve your position? asinine or not, you have no logical rejoinder. please explain why you dont tithe. ted bundy killed young women; you failed to tithe. explain the difference according to your take on morality. you still have no answer. months and months to prepare, and here you are still unprepared. your pretense is typically human. you left your considered answer in your other suit. come. come. are we really to believe that if you could present an argument that you wouldnt? the problem is not my asininity, but that your belief in morals is an illusion. simple question: why dont you tithe?"
sarc,1563,"are you a little bit retarded or something? don't get me wrong sleazyrider i love babies, they're delicious!"
sarc,1564,to take the pis out on others? seems like the thing to do. if you're here to learn...consider your teachers... there are more effective means of acquiring knowledge and insight than to sit around and gab with your mentally defective peers.
sarc,1565,"you must be talking to somebody not in this thread because no one here likes to burn flags. how much of posts do you actually read?  poor nurglitch.  some possible outcomes of this. 1) all the 'socialists' end up in jail, for a victimless crime. 2) all the 'socialists' leave. turning america into a more rightwing, conservative society 3) other forms of dissent become more widespread, 'seditious' literature, riots, even acts of terrorism. result - more socialists in jail, lots of injury and damage. how are any of these good things? we should see this for what it really is - political 'one-up-manship' against 'lefties'"
sarc,1566,"man what have you been sniffing? an overdose on prozac perhaps? ever heard of religious freedom? this is not the crusades. who were the ones who flew planes into the twin towers? who was it who caused man,women.children to be burnt to death, or fjump to their death? who is responsile for the nyc firefighter who looks in the mirror and weeps for his fallen comrades? how dare you!"
sarc,1567,really? i was unaware of that the ritual of moloch was revived in modern-day medical abortions. seems odd not to support the punishment of such sinful infants then if you're only in favour of innocent life.  cool. does that mean i get to say rude things about you and yours?
sarc,1568,"wow, that's a huge blanket statement which you haven't bothered to qualify. guess that means it's just a personal attack because you had no better argument, huh?  just because someone does not like what society has become does not necessarily mean one hates the concept of structural society. unfortunately you haven't qualified either concept in your ad hominem attack of jake."
sarc,1569,"ok, i'll repeat what duo_maxwell has said, that you are a facist. why are you so insulted by being called that? if it quacks like a duck, walks like a duck, it must be a facist. we moderates are proud to be moderates, why don't you like to be called what you truly are? same logic here, right?"
sarc,1570,"and that has what to do with my right of dissent? as i have stated before, and reinforced by your response, i don't need a laser to follow a dimwit. it is apparent to all here that there is a great deal you don't know and the definition of seniority is the least of the lot. since i give little weight to the inquiry of a simpleton, i will ignore your question re my birth. dono"
sarc,1571,"well, did making incest illegal result in women's lifes being put in jeopardy ? because making abortion illegal sure will !"
sarc,1572,yet saddams wmd record of 20 years ago still counts? emoticonxrolleyes  pot. kettle. black.
sarc,1573,"orion, the world wants to know who your so-called 'god' is that approves of gay sex? where can we read about this divine individual, and what basis in fact is there for it????? recommendation: least you think your opinion is worth something, try basing it on something other than what the carnal liberal mindset craves. come out of sodom. come out of gomorrah. flee from the coming wrath!!!"
sarc,1574,"is this the pro-sodomite woman talking here? where does it say in the bible that defending carnal iniquity and sodomy makes one feel squeaky clean like you claim to be?  where does jesus then say that defending carnal iniquity and sodomy is something that he and god approve of? obviously you have created a carnal, iniquity-loving jesus that's different than the jesus of the bible. one more time now, preppy: where does jesus say that defending carnal iniquity and sodomy is something that he and god approve of? got a scripture where he says gay sex sin suddenly became a righteous endeavor? obviously you have created a carnal, iniquity-loving jesus that's different than the jesus of the bible. so go preach that trash to someone who's buying it."
sarc,1575,"strange. doesn't abkhazia border russia? why would they rely on 'flour' from turkey to feed people, rather than requesting aid from russia? what are we supposed to respond to? isn't georgia allowed to import military equipment suddenly? they have a huge near-dictatorship to their north called russia. russia tried to interfere with both the georgian and abkhazian presidential elections to keep them under russia's control. russia has thousands of troops stationed in georgia. the interference failed and russia has been told to get it's troops out. perhaps that is what you are really moaning about: another european state seeking to align itself with nato and the eu rather than russia?"
sarc,1576,"ah yes, bush can never be to blame. he is a god, and therefore is never wrong. ever. all praise the great leader bush, for in his infinite wisdom he has decreed that our sons and daughters be sacrificed upon the mantle of unnecesary war. who are we to question his intelligence? we are nothing but the dirt upon which his blessed feet trample. no, it is not bush we should be blaming, but instead, those dirt, murderous and depraved liberals! how dare they speak of world peace. emoticonxrolleyes"
sarc,1577,"is that canard still being repeated? ho hum, wilful ignorance is so utterly boring. so impossible to bring wisdom about under such circumstances. it just goes to show what happens when you don't know about even the recent history of the world. saddam complained to ambassador april glasspie that the kuwaitis were slant-drilling into oil pools under iraqi territory and ambassador glasspie replied, quite properly, that a dispute of that nature was not a us concern. saddam then invaded kuwait, speciously claiming that kuwait was historically the 19th province of iraq."
sarc,1578,"role confusion? jaaman, you are no scientists and certainly ot a mental health counselor. you have no idea why she is gay anymore than sciene knows. yet hhere you are explaining to a women why she is a lesbian. why don't you just say 'i don't know why your gay' and stop lying anout what makes people gay. you have no clue...so why pretend you knwo something you don't/  this is what we talked about on the other board. you spread lies and untruths that are not based in fact. where did you get this rocket science theory that a bad experience with a man, made her gay. that is silly, not to mention inaccurate.."
sarc,1579,'positive' atheism? now there's a contradiction of terms if i ever saw one.
sarc,1580,would you like some cheese with that whine? emoticonxrolleyes btw this only shows over 60+ years of liberal government incompetence.
sarc,1581,"jo bennett -  first, 'allah' must be schizophrenic not to recognize jesus as his only begotten son, and not to recognize him as divine (god - john 1:1, titus 2:13, 2 peter 1:1, etc.). can you tell me how allah got so forgetful? second, jesus said to love your enemies (matthew 5:44). allah says to kill them. salvation in christianity is by faith (john 3:16, romans 3, ephesians 2:8-9, etc.) and one can know they are saved (john 5:24). in islam, salvation is by works and you never know if you're saved until you die.  you'll never in the least convince me allah is the same as the god of judaism / christianity. you've been watching too much oprah winfrey."
sarc,1582,howard -  who do you say jesus christ is? the long awaited jewish messiah? your resurrected savior for the remission of your sins? the great god and savior (2 peter 1:1)? simple yes's or no's will suffice. p.s. you can probably buy that book i recommended on your argument at amazon.com.
sarc,1583,"oh... isn't that just soooo bad??? i mean, after all, brown is such an erudite in this matter, isn't he? his words are just set in stone... he should have just attacked the church and opus dei more so more ignorant people could believe all the xxxx he wrote and be militant atheists without an agenda beyod that of attacking religion. what is it with you and the chuch? do you even know what opus dei is? do you know what it preaches? haven't you no argument that stands on its own, and doesn't need to be founded on some attack on christianity? defend something, don't just attack what you don't comprehend."
sarc,1584,"trebor, is there any odd chance that you are some what familiar with coptic christian traditions? i don't really expect it of you but i suspect that you may have spent a wee bit of time investigating other religions."
sarc,1585,"ever read job chapter 1 (etc.) in the tanakh? your boy satan is right there and that's over 1,000 years before christianity. christ is the only way to salvation (john 14:6, acts 4:12, etc.)."
sarc,1586,am i psychic or what! didnt i predict that there would be those who would avoid my question? am i good or what!
sarc,1587,"small explosive device 3' from your butt, eh? i'm guessing that if you make a mistake, you'll be singing soprano. emoticonxwow emoticonxwow  my son and i have been mounting a kirkey racing seat in his car, getting it ready for its first outing next weekend in bama. emoticonxgood"
sarc,1588,"so, because you are ignorant, you change yoru position rather than look at the information? there is plenty of evidence there.  but, to each their own."
sarc,1589,"well, then again, we all know the kind of people the nmbla consists of. sick freaks, everyone of them. they have their reasons. chinese girls start their period at three years old hmmm? sorry for the skepticism, but i don't buy it. i can't imagine a three year old starting their period. how is a body like that supposed to sexually mature?"
sarc,1590,"only for christians. what about the many jews who do not consider those laws repealed? should their religious mandates be written into u.s. law? should bacon and shrimp cocktail be banned? why not? surely this is a 'moral issue' (meaning, according to one poster, no further logical justification necessary) to the hassidim, is it not? and surely the laws about stoning to death adulterers, disobedient children, and--yes--'men who lay with men' aren't 'dietary' rules. are we to assume those are still in effect? or have we suddenly gone all picky-choosey, i.e., hypocritically bigotted? one doesn't have to be a rocket scientist to answer that question."
sarc,1591,"i have never heard a conservative who was pro gay let alone pro same sex marriage. do you know of any? there is an old term that seems to apply 'if the shoe fits'. please i would like to know who these conservatives are that want gay people to be able to legally marry. who are they? since as you say i speak in generalities then you should have no problem listing these pro gay or por gay marriage conservatives. just because someone believes that the government should not be in the marriage busisness, as a libertarian, doesn't mean they support gay marriage."
sarc,1592,"you mean preponderance of nothing. there is no preponderance of evidence, especially physical evidenc, to support the existance of any god.  guess what? historians can't replicate historic events and personalities than scientists can either."
sarc,1593,"what did i previously tell you, i.e. well hey, moose, you're in a topic which highly relates to the bible. if you want a secular response there's plenty of those guys around. if you want to chat with me i'll usually be coming from a biblical perspective. but i'll be glad to talk with you on a secular subject if you want. what are you looking for? p.s. please hold your 'honest attempts at discussion' rants, ok? i could easily claim the same with you since you are out of god's wisdom. but i won't. what did you want to know? again, what did you want to know?"
sarc,1594,"but my definition is one that conforms to reality. i have to, because you never seem to do too well. in fact, if you had bothered to pay attention to my explanation of my use of the word ignorance in post 195, you'd have realized that i meant not 'utter stupidity' but rather 'lack of knowledge' (in your case due to completely ignoring all disliked points). instead, you simply proved my point. what's this, yet another non-response with a thinly-veiled ad hominem attack? now everyone can see why i have to answer my own posts..."
sarc,1595,"since you are so oblivious to the truth, and probably flunked science a couple of times: http://www.mala.bc.ca/~johnstoi/essays/courtenay1.htm http://newton.nap.edu/html/creationism/evidence.html http://www.thekeyboard.org.uk/the%20...g%20theory.htm http://www.umich.edu/~gs265/bigbang.htm fact listen: [ fkt ] n.  knowledge or information based on real occurrences: an account based on fact; a blur of fact and fancy.  a. something demonstrated to exist or known to have existed: genetic engineering is now a fact. that chaucer was a real person is an undisputed fact. see above. http://www.carm.org/abortion/embryo.htm a piece of my hair is of the homo sapein species too. does that mean my hair is a person? perhaps you need to get your 'facts' straight."
sarc,1596,"thats total baloney. one has nothing to do with the other. you are trying to confuse the subject with this drivel. when a powerful leader makes a decision peoples lives are effected. bush decision hurt people, period. why? so he can have the luxury of compliance with his silly religious beliefs."
sarc,1597,"so you agree simple foreknowledge is not determinism in the way i explained it? if so, can you explain that to electrolyte, who is having a terrible time coming to grips with that? he has omnipotent foreknowledge about future events, is the way i would put it."
sarc,1598,"that is an utter contradiction. he knows what is going to happen, but wants to preserve our freedom of choice? what freedom? please, explain so i can understand, this 'freedom' which gives rise to only one possible future! the existence of a god who can see the future implies we have no choice in shaping our destiny. no ifs, buts or maybes. this isn't about god deciding our future, it's about whether we can. well, that's one interpretation. another would be 'not sticking our heads in the sand'."
