class,id,text
sarc,856,"i do like written constitutions very much; and our constitution is not vague at all. in the first amendment, the question is not whether congress may make a law, but rather what is 'the freedom of the press?' this phrase has objective, historic meaning, and obscenity is not covered within that objective, historic meaning. neither, by the way, is the publishing of nuclear secrets. you have gathered incorrectly, for i do not want a direct democracy. how do you suppose we got 'civil rights' recognized in the constitution to begin with, matthew? did the words just magically appear there, or did a vast majority of people vote to put them there? oh yes, that's right, a vast majority of people voted to put them there. darn evil democracy! i say down with majority rule!"
sarc,857,"oh yes matt, i'm just an angry little ogre who can't stand to think that gays might find happiness in this lifetime, [sarcasm]. get a clue matthew, i have no personal investment at all regarding your life or your lifestyle. all i'm doing is sharing the spiritual truths that you hate to hear or consider. don't blame me because you live a life of delusions and self deception, because that is the life you are living. and none of those so called good people who encourage and show tolerance for your chosen lifestyle are your friends at all. and yet you prefer their lies to my truth. go figure huh?"
sarc,858,oh yes those horrible wicked gays that will distroy families and consume morality as we know it.
sarc,859,and neither did god write them. they were writen by men and there was no devine inspiration. there is no difference between the bible and margaret mitchell's gone with the wind. oh yes i am sorry gone with the wind at least gets history correct.
sarc,860,"oh yes, and nobody in the history of the universe has ever been killed by anything besides a gun. for that matter, there aren't many nuts with guns around here. the thing is that the media won't make money if it says 'kid walks grandma safely across street'. what will bring in the bucks is 'kid walks grandma halfway across street, pushes her in front of semi-truck, and eats the remains'."
sarc,861,"oh yes. it is much safer for conservatives to just go on o'reilly's show or interview with fox news. heaven forbid they ever be challenged on their views, cause they just may start thinking about knocking teeth loose instead of answering real questions with real answers ... emoticonxwow < end sarcasm > huckabee has been on stewart's show multiple times before. he'll be back. he isn't afraid to be challenged. stewart's nowhere near as bad as you make him out to be. the extremists get annoyed with stewart, but i think the main problem they have is not regarding a lack of civility, but rather cause he shines a light on the cockroaches and rust in the conservative thinking process. what did stewart say that was actually lacking in civility or warranting 'teeth' loosening? does huckabee even have a show?"
sarc,862,"oh yes, christians are the people who strive to lose their virginity before marriage...not really. you will most likely hear more about christian people losing their virginity because it is more out of the ordinary (or the people are nominal christians) for example, the news broadcasts nearly every plane crash, but there are far more car accidents. i find it humorous that so many leftists try to label the right as racist or discriminatory in some way, and then comments like that are made. its all very hypocritical."
sarc,863,"oh yes that was very enlightening, could i get the stick drawing anyway?"
sarc,864,"oh yes we do think so. as you know very well where that figure came from.  the latest study at harvard. new study finds 45,000 deaths annually linked to lack of health coverage | harvardscience interesting, isn't it, how our side is always quoting figures from harvard and such, and all your ilk can dig up is 'townhall' and hannity's second grade collages."
sarc,865,"compared to speaking all that is into existence, these events were childs-play for my father in heaven. these are much easier to believe/accept than your magic of the big bang event spontaneously occurring with no trigger or determinable origin. then the spontaneous appearance of life on earth from that puddle of primordial ooze. oh yes snakepit, as easy pointed out so poignantly, that's not believing in magic, is it!!!"
sarc,866,reckon if a rock could think it would have a concept or two.
sarc,867,"that's me, and proud of it. but i guess you get your jollies when pagan religious symbols or a pagan religious event can be displayed / practiced, but to heck with anything that might resemble christianity? real nice and equitable there, moose.  it got me a lot of 'excellent!' and 'way to go!' remarks from a number of co-workers.  bull. i've seen it, though it's been many decades now. get real. halloween itself is a pagan religious event, if you will do some research for a change. once again, pagan-related religious themes are fine, but screw the christians.  aren't you one of the libs who tries to sell their 'tolerance' (except for anything christian)? reckon so."
sarc,868,"reckon you'll be eating your own words in due time, moose.  not from what i've seen so far in your posts. keep plugging, though, you may find god yet when you run out of all those ill-conceived arguments against him."
sarc,869,"there it is, at the top in bold letters. reckon you can find it now?"
sarc,870,"oh, how about the other states charge a special fee to inspect anything imported from kalifornia? seems like there was a little trade war going on over oj from florida and texas once and kalifornia lost.  what does the constitution of the u.s. say about powers prohibited to the states? reckon kalifornia is bound by the u.s. constitution? emoticonxagree"
sarc,871,you shouldn't bring your family into these things. lol! reckon you toads got your heads handed to you at yorktown. gotta love it. now go change your diaper.
sarc,872,Al will need to get a little fitter before the fight but I reckon he could take him! 
sarc,873,"he lives in arizona, a republican state. that explains everything."
sarc,874,"that explains your excellent use of grammar, word choice and spelling? rotflmao"
sarc,875,"well, there ya go! that explains everything gansao, we have been sincerely debating a serious issue of human development with a simpleton who gets his education from fictional tv. now i understand completely why it has been impossible to reason with him. we are officially wasting our time even communicating with such a person. emoticonxwow emoticonxdonno emoticonxfrazzled"
sarc,876,you certainly make a good point. i have found that most cat lovers are liberals. liberalism is a form of mental illness. that explains alot about cat lovers. :)
sarc,877,so you get your information on science from a creationist lawyer? that explains it!
sarc,878,"ok, the absolutly positively true story. god did exist. but, satan being the wiley deciever he is got him with that very clever paradox ploy. 'god, if you are truely all powerful, can you make yourself not exist?' satan asked. 'but of course.' he replied and with that...*poof* he was gone. that explains why he doesn't do anything. no miracles, no prayers answer, nothing...he's gone. and, for those fools who doubt this, i refer you to the book of job. witness how god jumps to the tune of satan when god withdraws his protection from his loyal and faithful servant...merely to prove a point to satan...without cause!"
sarc,879,"what is not only illogical but patently false is the assertion that the unborn baby is making his mother a slave of any kind. did that baby force her to conceive it? is that baby the equivalent of a tumor as the pro abortionists claim them to be? no, it is an unborn human being who just needs the time to grow and develop in order to be a sentient being just as we are as we type on these keyboards.  that explains everything about how irrational you are! but based on your posts though, i think they already pulled the plug. emoticonxfrazzledemoticonxdonno  "
sarc,880,"what a shock, tq is once again on the wrong side of an issue, and decides to make a spectacle of himself by highlighting the fact that he is completely incapable of understanding basic literary principles. for one, the principle that a man means what he writes. btw, where's jake in all of this? he seems to have gone mia. emoticonxrolleyes"
sarc,881,what a shock. none of this has anything to do with what i wrote.
sarc,882,"what a shock. easy can't make a cogent point, so he starts ranting scripture and threatening damnation. let me type up his response: '<flush> let's see how smart you are when you're suffering in the pit, you obama-ade drinker.'"
sarc,883,"wow, attacking an argument i haven't even made yet. classy.  arguing the morality of something has nothing to do with religion for me which is why i argue on the morality of the actual act. if you were just going to regurgitate a religious excuse for your answer, as you seem to imply, then yes i would oppose it on those grounds, but if you can't think of a reason prostituion is morally wrong except for your religious answer then you are doing yourself a disservice. the only predictable one here seem to be you."
sarc,884,"wow you can piss standing up, that's loads better than multitasking, manipulating, linguistics and arts. well done you!"
sarc,885,"wowwwwwwwww. you learned how to say something other than 'you are going to hell'. did your mother teach you that, or are you just copying what i'm doing? cuz i doubt you are smart enough to learn anything by yourself."
sarc,886,wow. that shows that my short term memory sucks. ok the 'kitchen' isn't any area in particular. you enter the kitchen by uttering insults.
sarc,887,wow nice job! the 50 character limit is hard to reach and it is a waste of time but up vote for you!
sarc,888,"wow, there you go again. first we can cut health care costs by hiring lots and lots of doctors and nurses and building lots more hospitals... which have to be, you know, paid for. now we can cut postal rates by hiring lots and lots more delivery people! who have to be, you know, paid. in your view it seems that any cost can be reduced by spending more money... it's fascinating really."
sarc,889,"wow, you have a g.e.d. what happened? dropped out of high school? or did you flunk out? judging by you sentences (if you can call them that), you flunked out. and as for me, i have a computer engineering associates degree and i'm working towards my bachelors of science in computer engineering, so keep that in mind. i suppose the 'really important things' that you are learning that aren't reading and writing is how to roll a joint or take lsd since i couldn't imagine what a person who still lives in his mom's basement learns."
sarc,890,"wow, your sex life is based on relativity? i assumed you were quick, but not that bad."
sarc,891,"wow, halloween as tolerance education! how unique! i bet there's a university thesis in there somewhere. you've really hit the head on the nail this time. er, i mean...."
sarc,892,wow! i've never thought about it like that. you've given that a lot of thought ;)
sarc,893,"wow! you're only religious when it's convienent and proves your point. that's how i felt about bush, and he lasted two terms. so if there is any justice, obama will get four terms to fix it all."
sarc,894,"wow! well what do you think that thing is in a woman's womb? a giraffe? with how stupid you are, i wouldn't be surprised if you were a giraffe,"
sarc,895,"wow a down-vote and no dispute, thanks kozlov (edit: or not kozlov?)."
sarc,896,"wow. you're such a racist. 'made of cells'? wow. so what if you're not made of cells? you have something against bots, bro? sheesh."
sarc,897,really!?!?! that high!?!?! wow!!!! cool!!!! do you think i beat out larry the cable guy ;)
sarc,898,are you planning to be dead by age 40? i dunno. do you start to sag by then? wow! are you serious? his death is far worse because he's a total hottie? of course! if channing tatum died tomorrow i would cry. it's a total let down!!
sarc,899,"wow, your just full of logical fallacies today. 'nature and newscientist' here, let me use your logic... ahem these magazines are unrecognized by the scientists i like to listen to so they must be junk. furthermore, they are full of hoaxes and contradictions and are actually quite entertaining. wow, i'm learning logic from nox0 :d pointless reply from redneck, try it again with some argument."
sarc,900,"wow i really have to thank you for being so thorough with your explanations... they totally change the fact that you're comparing murder to interrogation tactics. please draw us another hyperbola, mr. hyperbolan :)"
sarc,901,"wow. someone just thumbsed this down. amazing rebuttal, simply amazing."
sarc,902,"wow, thats some poetic shit. i wonder to you roam around disagree with the people who boost about americas greatest, or how their a force for good. i wonder to you post wise ass comments next to these people. you have no idea how much of a hippocrit you are do you."
sarc,903,"wow many false gods beat an actual one. christinity may only believe in one god, the god."
sarc,904,wow you really don't like america do you? i should start calling you hate monger.
sarc,905,wow. that's an hour's research well-used! can i be your friend?
sarc,906,"so you are attracted to members of the opposite sex due to intelligence? nothing to do with hormones or desires? wow. hormones don't attract you to other people in your gender, and you don't always fall for your desires do you because some of them can ruin your life as you know it. and you know this because their opinion doesn't match yours?  from your 'anything goes' point of views you aren't very moral. yes they can learn to deny who they are ad ridicule people like themselves and wonder their whole lives if they will go to hell for feeling like they do.  quite frankly that reply made no sense."
sarc,907,"wow. just wow. burn me at the stake, why doncha? you were the only reason i stayed cuz i thought we were friends, but now that that is fucked, i will only check in to say hello to friends, and that is it. i fold. you really hurt me. you happy now?"
sarc,908,"wow, so you're saying that christianity should be able to stand the test of extreme scrutiny? are you trying to use this as an excuse to bash it time and again? great idea! i think you should spread the wealth a little! bash some hindus and buddhists and jews! oh, wait- no that is discrimination!!! you racist! i think that christianity has definitely should the test of extreme scrutiny long enough! millions of christians have been killed in history as martyrs."
sarc,909,you mean to tell me i have groupies out there? like a rock star? wow! that's news to me ;)
sarc,910,"wow! you're still going on and on about homos... you are one aren't ya... come on, just admit it."
sarc,911,"you really don't know how insurance works in this country, do you? it's not always the fault of the person for not having insurance... but you don't know this. if you choose not to get insurance that's your fault, end of story. no, education doesn't cost more because of pell grants! are you kidding me? wow. 'no, it doesn't' very convincing argument..."
sarc,912,wow. wouldn't i have banned you from this debate then. and wtf? what are you doing outside of the kitchen??
sarc,913,"wow, you're clever. and some things are dumb. ex, choosing to die when you have the option to live. your lame analogies aside, (yeah, i used the word lame again) one can find new people to hang out with. and again, instead of answering my arguement, you decide to try and insult me. you're right, i must be the one who is dumb..."
sarc,914,50 years? wow! really? is that a typo? exactly which years? from when to when? i'm confused.
sarc,915,wow. okay. photons apparently do not create light? well then i guess i have penetrated the core of your religion.
sarc,916,"wow, i'll make sure not to waste my time typing any more arguments for you from now on."
sarc,917,"wow, you just said something smart. did someone steal your account?"
sarc,918,"wow, thanks for admitting how you really feel about sex apparently. never given your so-called 'wife' an orgasm eh? i sure could...lol..."
sarc,919,"wow, that's a strong decision, there is no way ever god can exist? just a question. or are you slightly less than 7?"
sarc,920,you hate broccoli? wow! you really are a giant freak... wait...
sarc,921,so your disproven scientist work? some of the most brillant minds in our century your disproving that? wow! perhaps you didn't look correctly. there is proven information on a multiverse and a finite universe. there are maps of a possible finite universe that we live in. and also when you type something into the internet it comes up for what you are looking for not extra information like the multiverse. i am telling you there is a finite universe out there and we may even live in one. you should not disable the fact that we don't!
sarc,922,"hold on, you're truly religious? wow! how is that possible? you believe in a big magical being that controls everything because your mommy told you that was the case? if your mom told you that there was a giant pancake in the sky you would believe that. don't be such a naive fucking zealot. god isn't real, however reassuring it is to you."
sarc,923,"wow, so everyone else is just wrong. no chance you could be? i am willing to bet that you also disagree with many christians or they disagree with you at least."
sarc,924,wow. the guy on the video is certainly special... and it's difficult to type while sleep deprived and high on ginger beer.
sarc,925,"wow, good response. you know, attacking foul language instead of making a proper rebuttal makes you sound as uneducated and immature as you apparently are."
sarc,926,"""thats just the way it is"" isn't much of an argument! So, basically you don't care that some people can have rights, while others who should have them don't get them. So, I take it you liked segregation, prohabition and prefer women barefoot in the kitchen rather than at the polls voting for anything. Wow! all I an say is wow. "
sarc,927,"You mean to tell me you would deny a life to be lived out and someone to get away with a harmful crime?? wow, sounds like a liberal to me.. "
sarc,928,"yes, it is all due to capitalism. capitalism creates wealth, which develops progress in technology and knowledge.  you're joking, right? the 1900s were nearing the end of the industrial revolution nightmare, where there were no social programs to help those who were literally starving due to poverty. the stock market crash in the coming decades only made things harder for many people, and it occurred with a lack of regulation and law. i'd say that we juggled with knives the better part of the last century and got where we are in spite of capitalism."
sarc,929,"you're joking, right?!?!?! you really believe books, teachers, computers, etc. are more important than a hungry child whose parents cannot afford to pay? wow..."
sarc,930,"are you joking? i hope you're joking. no, it's not logical to believe in god. first, how did we get here? we got here because of evolution. this theory easily explains it. unless you are trolling, you should see the difference between a picture of africa and a picture from the movie avatar. if you are seriously trying to prove your god by comparing real life things with fictional things, then yes, you have proved your god is fictional. thank you."
sarc,931,"if we killed more people that were guilty of their crime more people would not want to commit the crime because of the circumstances. if they don't care about the circumstances they are insane. 'i think, about what they've done wrong in society is by teaching/encouraging/inspiring them, not killing.' so you want the government to brainwash them?  are you kidding me? what planet do you live on?! 'oh, you killed someone but we're not going to punish you at all you just have to go to therapy.' you're joking right?"
sarc,932,"i hope you're joking, otherwise i suggest you see a psychiatrist as soon as possible. people are more important than animals. you can like animals, you can even love animals, you can not want to eat animals, but when you start thinking they're more important than babies you have serious issues."
sarc,933,tennis? you're joking right? it's already been proven that women can take on a man anytime in that game! others not so much but tennis most definately!
sarc,934,you're kidding right? the quangbar tangrians will be abducting you and the rest of the human souls at the end of the world. everyone knows this.
notsarc,935,"You are a known anti-gun supporter, should we really be surprised at your presidential choice. Funny thing is, you are going to get screwed just like the rest of us if Obama wins. He might try to take our guns away, but your rights that are important to you wont be very far behind. "
notsarc,936,"it's not just alcohol and tobacco, but marijuana too; we're just still in prohibition where cannabis is consumed. organized crime surrounding its traffic? check. violent crime associated with the above? double check. lack of quality control resulting in questionable, even dangerous product? triple check! high government spending that doesn't even put a dent on the issue? you get the idea. government scare-tactic campaigns? yeah.... the overwhelming majority of us citizens try marijuana at some point in their lives, and nearly a third are believed to use it somewhat regularly- and it appears to be increasing. some limit!"
notsarc,937,"australian? damn! i guess that's what i get for looking up 'popular american bands' lol. i didn't expect that though. my favorite band is actually australian, so that's cool. guns n roses is classified as an american rock band, since the majority of the members are from america. they wouldn't say 'an american band with a guitarist who is half american and half british'."
notsarc,938,will you stop fucking talking to me? damn. leave me the hell alone. what the fuck is wrong with you?
notsarc,939,"This is not my problem. As I explained above, I just have to show inconsistency in order to reject the validity of all the claims in the Bible as being undeniable truth. And with the Bible, that's damn easy to do. "
notsarc,940,"Because when something passes every experiment thrown at it and when something fits observation better than anything else, then it's as near as damnit fact. We can get pedantic over this if you want, but the conclusion that reaches is that there are no facts. "
notsarc,941,"Certainly, because with calm empathy you can casually address such a matter simply because the struggle does not pertain to you personally.   To be able to put into question the love of another human being is simply not only alarming in nature, but damning to the very definition of love, equality, and freedom in creation of man....   And to trump this as a question of morality only serves as a mask to curtail the prejudice objections one personally has to a ceremony, right, and relationship that person will not even be personally affected by.... "
notsarc,942,"no, darling....i'm a religiously 'lax', but 'spiritually active' episcopalian. but, what if i was a believer in the nation of islam? would that justify your bigotry and racism? i think not. check the 1st amendment, which you conveniently omit."
notsarc,943,"i'm not sure how quotes from the other side of the same capitalist, warmongering coin as the republicans has any bearing on any church's support for war. the catholic church, and the us national council of churches (representing most protestant churches) opposed the war. the only church that was apparently in favour were the southern baptists, darling of the 'christian' right."
notsarc,944,john mccain is nothing more than another rino. he is the media's darling from the gop.
notsarc,945,"so your saying the first candidate in many years to actually gain a reasonable amount of bipartisan support is a republican darling? i'm not saying i agree completely with many of obama's policies, because i don't. i would just rather have a candidate who can actually do something. hillary won't be able to because she's such a polarizing figure in politics. it's better to concede some aspects of a bill in order to get it passed than not having it be passed at all because of the stubbornness of partisan politics."
notsarc,946,"quote from simone 'and, being forced to carry to term and give birth to the spawn of a rapist compounds the harm of the rape many times over.' have you thought about therapy darling ?"
notsarc,947,"darling, you're too sensitive. i've never had an issue with your debates. it was a parody of some of the new ones out. you've probably seen them, they ask a question then give yes, because and no, because for the answers when they are clearly not a question that can be answered yes or no. if i had a problem with yours, i'd be enough of a friend to kindly point it out. again, you're cool with me, don't worry.edit: i see where you've seen what i was referring to. it's early here and i'm not yet awake. but i have to get crank-started and get ready for class."
notsarc,948,"Oh dear, you're back to your nasty ad hominem self. I could have made fun of the fact that you don't know about materialism, and how its a major force behind evolution. Which is itself a suggestion that you are unaware of the socio-political forces driving western evolutionary theory.**The issue is about people behind sciences, making many different 'sciences'; based on bias, cultural/political/historical. 'Peer' doesn't mean anything because 'peers' are just people with the same background/bias etc.I notice you didn't touch upon Nationalist Sciences. Or for that matter, Capitalist Science.*You mean 'understanding' written English.**I say 'western' because there are other evolutionary theories - Marxist, Nazi, Feminist etc.Thank you, come again. "
notsarc,949,Oh dear God your ignorance is abundant!   Do you not understand what the federal DOMA law does? 
notsarc,950,"dear chloe, do you really want women tried for murder because they decide to take a pill that will cause an abortion? that is the only logical position a court can take once a zygote, embryo and fetus are legislated into the status of human beings. if one kills a human being, one is guilty of murder."
notsarc,951,"my dear lad, your emotions are too, too chaotic. still them!"
notsarc,952,"no dear! how can we foget about the people who have opened the old age homes for those whose sons have left them? those are real humans!see, we cannot be so pessimistic to look at the negative side,even if the real humans are surrounding us, the brightness of sun cannot be hidden by the patches of clouds"
notsarc,953,"dear marga,  alam naman talaga natin mali ka, kaya i accept mo na tama ang communism :) labyu."
notsarc,954,"i truly understand the significane of the issue. the parent's loss a boy that was very dear and loved by their heart. i don't have a child, but i can't put myself in their shoes. and i may not feel the full impact of emotion, but i get the sense of it. therefore, downvote.  when i said that the community was a fault. i meant that they share the blame for the boy's death. it was their actions as well that tempted the killer to kill the boy. im not saying that the criminal should be sent free tho and that it was him who chopped the boy into peices. but the community is the reason why he killed the boy. therefore, they share a part in the boy's death."
notsarc,955,"dear, as i have already said that rape is committed by persons of imbalance minds/or intoxicated persons. so, logically they can't exercise self control (and that's y we call them mentally imbalanced). i agree , that if a woman says no, it means no. but , in that state of mind a man can't understand that she is denying, what a rapist thinks is only his sexual gratification. and that's y its a crime . and we have punishments for it.. thank you for ur time. and i appreciate ur views.."
notsarc,956,"believe me, dear sir: there is not in the british empire a man who more cordially loves a union with great britain than i do. but, by the god that made me, i will cease to exist before i yield to a connection on such terms as the british parliament propose; and in this, i think i speak the sentiments of america.  thomas jefferson, november 29, 1775"
notsarc,957,"dear chatturgha, not anything having to do with vegetarians or vegans at all..."
notsarc,958,"dear david , i understand what is being asked. and as i stated ,yes it does hurt that people watch kiddy porn,it hurts me . you see , i am a victim of kiddy porn , them viewing it , hurts me. you and pyggy can alter the essence as much as you like but the answer is still yes ."
notsarc,959,"dear fucking god. why would you want to extend your life more than 30 years?  holy crap, are you mental now too, as all others seem to be? life is poison, time is pain, and every second that i exist, the closer i become to dying. life is purest misery, a clock waiting to break down. it keeps not time, but pain and suffering. the wait of pain is broken up not by content happiness, but only with brain shattering feelings of hope, soon to be smashed into infinite pieces, jagged with the dimensions of agony and memories of laughter never to come again. why do we live? it is not a miracle. it is a curse."
notsarc,960,"winston dearie you really shouldn't make such general accusations, that can get you into trouble. point them out if you can. the shooting in norway, columbine, virginia tech, the tulsa shootings and the tuscon assassination attempt weren't carried out by people a normal person could consider decent and respectable in nature and they were all massacres. you might kill somebody too. you might kill a lot of somebodies for no reason. should you be legislated against and restrained?"
notsarc,961,thanks for bringing me up to speed.. now the debate makes a little more sense. it's certainly an uninteresting theory. it's unfortunate that so many groups have tainted the eureka symbol. i promote the eureka flag to remember the importance of standing up and fighting against those that seek to deny your individual rights. http://www.ausflag.com.au/flags/eureka.html
notsarc,962,"i'm referring to chemist's assertion that mutations cause a beneficial modification to the morphology of hemoglobin. my two links say the hemoglobin becomes 'abnormal,' thus his example fails.  and you are assuming that this mutation is random. why? cancer mutations are not random...they are lead up to by epigenetic changes. why not this? http://www.eurekalert.org/pub_releas...-nvo122105.php"
notsarc,963,"by far, my favourite production has been 'the complete works of william shakespeare [abridged]'. we had an absolutely fantastic time, although the script was split to accommodate a cast of twelve, rather than three. it was really just the most fun time, and we were the first show in the history of the organization to be asked to do more performances. it was great!"
notsarc,964,"maddow is pretty fantastic! she's smart, prepared, funny. puts a story in context, and knows how to do an interview - almost always one-on-one, she lets the other person speak, asks pointed questions, etc. best pundit on tv."
notsarc,965,why weren't you on createdebate lately ??? and after reading the book you will be :o the book is fantastic ...happy reading :)
notsarc,966,"i don't require permission to say that the bible is most likely a grand work of fiction. i say this for a number of reasons: . . 1) the bible contains many fantastical elements which cannot be corroborated.  . 2)we do not find fantastical or supernatural elements anywhere else in verifiable history. . 3)people living in ancient times liked to tell tall tales, fables, myths and parables. we have a plethora of examples of this. . . therefore i find it incredibly likely that the bible is a collection of tall tales, myths, fables, and parables and i find it incredibly unlikely that it is a collection of historical events. if you have good reason to think otherwise, then please present your case."
notsarc,967,"So what standards of proof do you hold the bible to? What allows you to hold it next to other religious or fantastical texts and say ""Yes, this one is definately, without fail, the word of God, and this one is not."" "
notsarc,968,"quiet the opposite. fossil records give us a snap shoct of location in time going way back. molecular biology, geology, radiography do so as well. where do you get the idea that there is no evidence? everything we have in our heads is what has been taught to us. shoulder's of giants, hun. it is observed. you and i have about one hundred non fatal mutations in our genotype. remember, most mutations are innocuous. not so. only one of a pathogenetic organism needs this and as mutation is pretty common in rappid generation organisms (bacteria) situations the 'chances' are very much in favour of it happening. remember, mutations are happening to every bacteria every generation at random."
notsarc,969,"i'm a bit surprised at the publicity this case has attracted: even here in the uk, the first item on the 10 o' clock tv news last night was a report from outside the court house (waiting for the verdict). i've never heard jackson sing and know next to nothing about his career - why has this case made such a stir in the media ? is it just a fascination with 'celebrity' ?"
notsarc,970,exactly. the force and energy involved is unfathomable really. i'm absolutely fascinated by the whole thing.  i love my job. :p  waxy
notsarc,971,"that's like making a point that if a woman didn't go out scantily-dressed, there would be no rape in the first place.  i'm flabbergasted you'd even put those two in the same category.  on a side note, where were all you folks with your outrage when this was going on a few years ago: ..... christians in gaza fear for their lives as muslims burn bibles and destroy crosses "
notsarc,972,i moved out on my own at 17.  you have a lot of life ahead of you and i'm impressed that you are keeping your child and involving yourself with these issues at such a young age. i know i wouldn't likely be doing the same if i were 17 again. i would probably be doing the same things i did before. :)
notsarc,973,"i'm intrigued as well, most of the bands are in the same size font, this could turn into a whole new debate!!"
notsarc,974,"when i was in high school lots of the kids stole stuff all the time... stuff their parents didn't want to buy them, peer pressure etc. i'm not trying to be an ass either i'm just surprised at your views on this...  maybe i'll make a debate and we can see what people on here think."
notsarc,975,"this is why i'm tempted to say the us deserves to fail. this isn't a game. don't any of you ###### understand that the time for 'us vs them' is long gone? 'your' guy is not a god, and 'their' guy is not the devil. the whole divisive nature of the us is absolutely incredible. i'm sure i'm not alone when i look on in dumbfounded disbelief at some of the posts on here. you're nation is crumbling, and rather than trying to figure out the best way to save it, some are not-so-secretly hoping the government fails so they can say 'i told you so!' others seem to think as long as they insult the 'other team' enough, everthing will be a-ok. un-believable..."
notsarc,976,"i'll check it out, if in thirty seconds i'm not impressed you'll have my answer."
notsarc,977,"not particularly. reagan was a master as crafting his image. r kelly is the teflon music star. reagan was the telfon president. he even managed to get away from the stain that was the contra affair. many of the most rabid pro-reaganites out there have no idea what that was about and how he was related. so i'm not surprised that if he could avoid being linked to a us backed rape-pillage-and murder of civilians in south america he could get away from the complicated issue of debt, borrowing and general economics which so many americans today have no understanding of."
notsarc,978,"i'm not surprised. i have more than that, i also have common sense on my side. firearms don't facilitate killing, firearms facilitate keeping criminals from getting a corner market on domination. the police are outnumbered by the criminals, the criminals are outnumbered by the law-abiding citizens. we shouldn't be unarmed when we're the majority force in maintaining the balance. too bad."
notsarc,979,"i didn't know that, but i'm not surprised by it. israel needs all the soldiers it can get.  and i disagree with you on the iran war issue. all out war with iran will have the israelis sitting on the sidelines yet again so as not to xxxx off the me allies fighting against iran."
notsarc,980,the majority of women that are of child bearing age will already have at least one child. i'm not surprised at all by this statistic - its what you'd expect it to be.
notsarc,981,"supporting administration's doctrine of pushing iraq deeper into civil war at us expense no longer has public appeal and that's where the votes are. with growing public distrust of administration and congress now at a majority, it'll take a brave or politically suicidal republican congressional member to stay the full course with current administration policy.  i'm somewhat surprised al qaeda hasn't mounted another attack on the us to keep administration in place as their fiscal irresponsibility is al qaeda's best ally. but that could backfire as administration is using iraq to display how they've kept terrorism in the us at bay and another exposed deception could further distance them from public support. al qaeda needs current administration."
notsarc,982,"however, just because the majority of people share something in common doesn't always mean the truth? very good. philosophers call this type of argument 'argumentum ad populum'. it is a fallacy that many people are prone to commit. you can choose a sonnet and correctly pick's its emotion but you can never be so sure i agree. shakespearean scholars often disagree about very miniscule details. but i think just because they are not 'sure', that doesn't mean that they can't be certain. maybe you could go google 'shakespeare sonnet 1' and read just the first poem of his sonnets collection. tell me what you think! i'm sure that shakespeare will charm you like he has charmed so many."
notsarc,983,"i'm surprised homeland security can't have gun's in dc banned. it's a federal designation, is it not?"
notsarc,984,personally i can't stand it when someone uses 'lol'. it's usually used derisively when politeness suggests that leaving it out and responding politely is in order. personally i'm surprised at this thread. the author apparently didn't read the faq.
notsarc,985,"he's one of your allies, so i'm surprised you'd think so."
notsarc,986,i'm surprised there aren't more people jumping into this one.
notsarc,987,"i'm surprised no one has mentioned the subject of quantum mechanics in this thread. it seems to be a very good example of the concept, instead of perhaps parallel lines. the fact that things can exhibit mutually incompatible properties of either a particle or a wave depending on how we observe them is incomprehensible, yet certainly reality, no? and i think this is just one example of the apparent incomprehensibility of qm . . ."
notsarc,988,i have also read that about lawsuits. these are really sick people. i'm surprised no one has charged them with child abuse as they use their young children in their attempt to terrorize other people.
notsarc,989,"as an outside observer, these are my thoughts too. it's plain selfish and stubborn as far as i'm concerned, i'm surprised that the democratic party itself isn't stepping in, maybe they are behind the scenes. waxy"
notsarc,990,i heard there were star trek cartoons back in the 70s. i'm surprised tv land or the cartoon network hasn't shown them.
notsarc,991,"assuming you're telling the truth, i have to say, i'm surprised. i truly thought you'd support something like this. i'd be interested in hearing you elaborate on your reasons for why you join with any conservative that thinks it's a bad idea."
notsarc,992,"did you ever think that the person who down voted you is the same guy who up voted me? 1. i don't down vote unless absolutely necessary. 2. i'm surprised i didn't, since that comment was useless in the first place. i just decided not to. the way you describe socialism makes it seem as if it were impossible. the government has to get involved in order to make that possible. thus, making the government control who gets what. but otherwise, how does that rebuttal what i said?"
notsarc,993,"i'm surprised, maybe your area of the uk is different, but in mine nearly all atheists are hereditary, or they just break away from the religions of their parents because they dislike their parents instead of the religion."
notsarc,994,"quite frankly,i am astounded by you homosexuals (or homosexual supporters) who claim to hate judging yet judge religious people.....those who judge and those who don't... if i were to say a controversial statement such as 'whats the point of entering an exit?' you would have been hurt or angered..yet you would make disrespectful,hatred-provoking comments that was quite the opposite of the message you were spewing just arguments prior to your comment."
notsarc,995,"that is a poor argument. if you want to become better at debate, in general, don't make statements you cannot back up, but never say that your using 'what i've been told' as an argument. your opposition will tear you apart. :)  lol, it's not like i care that much for this debate, but i will take that into consideration :) i am impressed with your willingness to debate any topic with an open mind compared to many others i have seen on this site and would enjoy debating you in a more formal structure. if you agree, of course. thank you, and of course. i'd love to debate with you."
notsarc,996,"hellno, i am quite surprised that you complain we have bad weather when axeminster lists all of those."
notsarc,997,i am really surprised this one got so many upvotes :p
